Purpose_business,Purpose_car,Purpose_domestic appliances,Purpose_education,Purpose_furniture/equipment,Purpose_radio/TV,Purpose_repairs,Purpose_vacation/others,Age,Sex,Job,Housing,Saving accounts,Checking account,Credit amount,Duration,label
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3392857142857142,1.0,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.1794871794871795,0.2941176470588235,2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2678571428571428,1.0,0.3333333333333333,1.0,0.0,0.0,0.0906789919665456,0.0294117647058823,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3035714285714285,1.0,0.6666666666666666,1.0,0.3333333333333333,0.0,0.1442720369758996,0.2941176470588235,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1964285714285714,0.0,0.6666666666666666,1.0,0.0,0.0,0.0442940464399691,0.2058823529411764,6
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3035714285714285,1.0,0.6666666666666666,1.0,0.6666666666666666,0.0,0.0556839440959612,0.1617647058823529,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9107142857142858,1.0,1.0,0.0,0.0,0.3333333333333333,0.3883569935072081,0.088235294117647,2
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3035714285714285,1.0,0.6666666666666666,1.0,0.6666666666666666,0.0,0.0362605920545834,0.4705882352941176,2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2321428571428571,1.0,0.6666666666666666,1.0,0.6666666666666666,0.0,0.1501045449543303,0.0294117647058823,7
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.6666666666666666,1.0,0.0,0.0,0.0484758446131836,0.2058823529411764,3
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0178571428571428,0.0,0.6666666666666666,1.0,1.0,0.3333333333333333,0.0730163970507318,0.1029411764705882,3
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1071428571428571,0.0,0.6666666666666666,0.5,0.0,0.0,0.2047980631671619,0.2941176470588235,3
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2142857142857142,1.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.0927148673929789,0.2941176470588235,4
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.6666666666666666,0.5,0.0,0.0,0.0385165621217123,0.1617647058823529,2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.125,0.0,0.6666666666666666,1.0,0.0,0.0,0.0282271376691977,0.1176470588235294,3
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2678571428571428,0.0,1.0,1.0,0.0,0.3333333333333333,0.0998129195554088,0.2941176470588235,3
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,1.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.0640475404423902,0.0588235294117647,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.125,1.0,0.6666666666666666,1.0,0.0,0.0,0.1740948607901397,0.25,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6071428571428572,0.0,1.0,1.0,0.0,0.0,0.3980961813579839,0.3823529411764705,6
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4107142857142857,1.0,0.6666666666666666,1.0,0.0,0.0,0.1280400572246066,0.1176470588235294,7
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5892857142857142,1.0,0.6666666666666666,1.0,0.6666666666666666,0.0,0.0048420820953009,0.0294117647058823,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2142857142857142,1.0,1.0,0.5,0.0,0.0,0.0942555298778474,0.1176470588235294,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8214285714285714,1.0,0.6666666666666666,1.0,0.0,0.0,0.0176625949158138,0.25,2
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1607142857142857,1.0,0.6666666666666666,1.0,0.0,0.0,0.5129305601408606,0.4705882352941176,4
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1964285714285714,1.0,1.0,1.0,0.0,0.3333333333333333,0.2313744910311434,0.4705882352941176,4
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3749999999999999,1.0,0.3333333333333333,1.0,0.0,0.0,0.076868053262903,0.25,2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5535714285714286,1.0,0.6666666666666666,1.0,1.0,0.0,0.1940684494332563,0.2941176470588235,7
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3035714285714285,1.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.0348850005502366,0.2058823529411764,2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2142857142857142,1.0,0.6666666666666666,1.0,0.0,0.0,0.0610762627930009,0.1617647058823529,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9821428571428572,0.0,1.0,0.0,0.0,0.3333333333333333,0.268460437988335,0.0735294117647058,6
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,1.0,0.0,0.0,0.0,0.3333333333333333,0.0508968856608341,0.1764705882352941,2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0178571428571428,1.0,0.6666666666666666,1.0,0.3333333333333333,0.0,0.0233300319137229,0.1176470588235294,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.164740838560581,0.2058823529411764,3
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,1.0,1.0,1.0,1.0,0.0,0.2388577088147903,0.2941176470588235,4
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2678571428571428,1.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.1977550346649059,0.6470588235294117,4
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3035714285714285,1.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.201661714537251,0.338235294117647,4
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1785714285714285,1.0,0.6666666666666666,0.5,0.0,0.0,0.1022339606030593,0.0294117647058823,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0357142857142857,1.0,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.1530207989435457,0.6029411764705882,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2678571428571428,0.0,1.0,1.0,0.0,0.3333333333333333,0.0688345988775173,0.0735294117647058,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1607142857142857,0.0,0.6666666666666666,1.0,0.0,0.0,0.0622867833168262,0.0294117647058823,5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.0385715857818862,0.1176470588235294,3
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3035714285714285,1.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.1381093870364256,0.2941176470588235,2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3749999999999999,1.0,1.0,1.0,0.0,0.3333333333333333,0.2226807527236712,0.2058823529411764,7
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5892857142857142,1.0,0.6666666666666666,1.0,0.6666666666666666,0.0,0.037746230879278,0.0735294117647058,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,1.0,0.3333333333333333,1.0,0.0,0.0,0.050511720039617,0.1176470588235294,2
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,1.0,0.6666666666666666,1.0,0.0,0.0,0.2678001540662485,0.338235294117647,4
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0357142857142857,1.0,0.6666666666666666,0.5,0.0,0.0,0.0358754264333663,0.1176470588235294,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3392857142857142,1.0,0.3333333333333333,1.0,0.0,0.0,0.068504456916474,0.1176470588235294,2
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3392857142857142,1.0,1.0,0.0,0.0,0.0,0.5707604269836029,0.3823529411764705,2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4285714285714285,1.0,0.6666666666666666,1.0,0.0,0.0,0.0927148673929789,0.1176470588235294,7
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.125,1.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.0645977770441289,0.1176470588235294,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0357142857142857,1.0,0.3333333333333333,1.0,0.0,0.0,0.3476394849785408,0.2941176470588235,4
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6428571428571428,1.0,0.6666666666666666,1.0,1.0,0.0,0.0639925167822163,0.1176470588235294,2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,1.0,0.6666666666666666,1.0,0.0,0.0,0.1553868163310223,0.0735294117647058,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4642857142857142,0.0,0.3333333333333333,1.0,0.0,0.0,0.197259821723341,0.4705882352941176,5
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5535714285714286,1.0,0.6666666666666666,1.0,0.0,0.0,0.2774843182568504,0.338235294117647,4
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8392857142857144,1.0,1.0,1.0,0.0,1.0,0.0912292285682843,0.3823529411764705,4
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5714285714285714,1.0,0.6666666666666666,1.0,0.0,0.0,0.1701331572576208,0.4705882352941176,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3571428571428571,0.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0375261362385825,0.0294117647058823,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2142857142857142,1.0,0.6666666666666666,1.0,0.0,0.0,0.1570375261362386,0.2058823529411764,4
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0714285714285714,1.0,0.6666666666666666,1.0,0.0,1.0,0.2015516672169033,0.4705882352941176,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0892857142857143,1.0,0.3333333333333333,0.5,0.0,0.0,0.1524705623418069,0.2941176470588235,7
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8035714285714286,0.0,0.6666666666666666,1.0,0.0,0.0,0.0612963574336964,0.088235294117647,6
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.125,1.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.020633872565203,0.1176470588235294,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.6666666666666666,0.5,0.0,0.0,0.052272477165181,0.1176470588235294,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1964285714285714,1.0,0.6666666666666666,1.0,0.0,0.0,0.0251458126994607,0.1176470588235294,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2321428571428571,1.0,0.6666666666666666,1.0,0.0,0.0,0.1501045449543303,0.2941176470588235,4
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1964285714285714,1.0,0.6666666666666666,1.0,0.0,0.0,0.2424892703862661,0.1617647058823529,2
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1428571428571428,1.0,0.6666666666666666,1.0,0.0,0.0,0.130020908990866,0.4705882352941176,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1428571428571428,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,0.5893584241223726,0.6470588235294117,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6071428571428572,1.0,1.0,0.0,0.0,0.0,0.4190051722240563,0.1176470588235294,7
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0535714285714286,1.0,0.6666666666666666,1.0,0.0,0.0,0.0675690546935182,0.0735294117647058,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0535714285714286,1.0,0.6666666666666666,0.0,0.0,0.0,0.1595135908440629,0.2941176470588235,7
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.125,1.0,0.6666666666666666,1.0,0.0,1.0,0.217893694288544,0.4705882352941176,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,1.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.1241884010124353,0.0735294117647058,2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2857142857142857,1.0,0.6666666666666666,1.0,0.3333333333333333,0.0,0.1040497413887971,0.1176470588235294,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1071428571428571,1.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0338945746671068,0.2058823529411764,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4107142857142857,1.0,0.3333333333333333,1.0,0.0,0.0,0.0712006162649939,0.0,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1964285714285714,1.0,1.0,1.0,0.0,0.0,0.086552217453505,0.2941176470588235,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,1.0,0.0,1.0,0.0,0.3333333333333333,0.7871134587872785,0.0294117647058823,2
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.1384945526576428,0.25,4
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2857142857142857,0.0,0.6666666666666666,1.0,0.0,0.0,0.0572796302410036,0.1176470588235294,5
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3571428571428571,1.0,0.6666666666666666,1.0,0.0,0.0,0.1250137559150435,0.3823529411764705,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1785714285714285,0.0,0.6666666666666666,1.0,0.0,0.0,0.0365907340156267,0.2941176470588235,6
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5714285714285714,1.0,0.6666666666666666,1.0,0.0,0.0,0.0740068229338615,0.0294117647058823,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0892857142857143,1.0,0.6666666666666666,0.0,0.0,0.0,0.2396280400572246,0.6470588235294117,2
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.6666666666666666,1.0,0.0,0.0,0.0514471222625729,0.1176470588235294,4
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.3333333333333333,1.0,0.6666666666666666,0.0,0.1759106415758776,0.1176470588235294,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1071428571428571,1.0,0.6666666666666666,1.0,0.0,0.0,0.0554638494552657,0.2941176470588235,4
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5892857142857142,1.0,0.6666666666666666,1.0,0.0,0.0,0.0256960493011995,0.1176470588235294,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,1.0,0.6666666666666666,0.5,0.3333333333333333,0.0,0.0524925718058765,0.0294117647058823,2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.125,1.0,0.6666666666666666,1.0,0.0,1.0,0.0921646307912402,0.2941176470588235,7
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0535714285714286,0.0,0.6666666666666666,0.5,0.0,0.0,0.010069329811819,0.2058823529411764,5
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3571428571428571,0.0,0.3333333333333333,1.0,1.0,0.0,0.0228898426323319,0.0294117647058823,6
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4821428571428571,0.0,0.3333333333333333,1.0,0.0,1.0,0.1101023440079234,0.1176470588235294,3
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0892857142857143,0.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.104544954330362,0.3823529411764705,6
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2857142857142857,1.0,0.6666666666666666,1.0,0.3333333333333333,0.0,0.2146472983382854,0.2941176470588235,7
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0892857142857143,1.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.097942115109497,0.0735294117647058,7
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1428571428571428,1.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.3944095961263343,0.8235294117647058,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2857142857142857,1.0,0.3333333333333333,1.0,0.0,0.0,0.1339275888632111,0.2941176470588235,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1785714285714285,1.0,0.6666666666666666,0.0,0.0,0.0,0.1044899306701881,0.1176470588235294,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.6666666666666666,1.0,0.3333333333333333,0.0,0.1959942775393419,0.1617647058823529,6
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6785714285714286,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0497413887971827,0.1029411764705882,5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1428571428571428,1.0,0.6666666666666666,1.0,0.0,0.0,0.0774182898646417,0.1176470588235294,7
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6428571428571428,0.0,0.6666666666666666,1.0,0.0,0.0,0.0744470122152525,0.2941176470588235,5
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3035714285714285,1.0,1.0,0.0,0.0,0.0,0.2779795311984153,0.2058823529411764,2
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6785714285714286,0.0,0.3333333333333333,0.0,0.0,0.0,0.1374491031143391,0.1176470588235294,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2321428571428571,1.0,0.3333333333333333,1.0,0.0,0.0,0.0539782106305711,0.088235294117647,2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3214285714285714,1.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.0303730604159788,0.1617647058823529,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3035714285714285,1.0,0.6666666666666666,1.0,0.0,0.0,0.3331132386926378,0.4705882352941176,4
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3392857142857142,0.0,0.6666666666666666,1.0,0.0,0.0,0.0705953560030813,0.2941176470588235,5
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4642857142857142,1.0,1.0,1.0,0.0,0.0,0.4802465059975789,0.1470588235294117,2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1071428571428571,1.0,0.6666666666666666,1.0,0.0,0.0,0.0412127214702321,0.2941176470588235,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2321428571428571,1.0,0.6666666666666666,1.0,0.0,0.0,0.1327170683393859,0.2058823529411764,2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3214285714285714,0.0,0.6666666666666666,0.5,0.6666666666666666,0.0,0.0633872565203037,0.1176470588235294,3
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3035714285714285,1.0,1.0,0.0,0.0,0.3333333333333333,0.6558270056124132,0.6470588235294117,2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1607142857142857,1.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.1546164850885881,0.6470588235294117,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2678571428571428,1.0,0.3333333333333333,1.0,0.0,0.0,0.6464179597226807,0.3823529411764705,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2321428571428571,1.0,0.6666666666666666,1.0,0.0,0.0,0.1346428964454715,0.0735294117647058,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.125,0.0,0.6666666666666666,1.0,0.0,0.0,0.1185209640145262,0.2058823529411764,5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5357142857142858,1.0,0.3333333333333333,1.0,0.0,0.0,0.0556839440959612,0.1176470588235294,7
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2321428571428571,0.0,0.6666666666666666,1.0,0.0,0.0,0.2399581820182678,0.0294117647058823,3
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1785714285714285,1.0,1.0,0.5,0.3333333333333333,0.0,0.0908440629470672,0.2941176470588235,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,1.0,0.6666666666666666,0.5,1.0,0.0,0.1715637724221415,0.1617647058823529,2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5535714285714286,1.0,0.6666666666666666,1.0,0.0,0.0,0.0728513260702101,0.1176470588235294,7
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5357142857142858,1.0,0.3333333333333333,1.0,0.0,1.0,0.0657532739077803,0.2058823529411764,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7857142857142858,1.0,0.6666666666666666,1.0,0.0,0.0,0.0698800484208209,0.1617647058823529,7
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3214285714285714,1.0,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.1996258391108176,0.2941176470588235,2
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.3333333333333333,1.0,0.0,0.0,0.5762077693408165,0.6323529411764706,6
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,1.0,0.6666666666666666,1.0,0.0,0.0,0.2496973698690437,0.6470588235294117,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2142857142857142,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.4034334763948498,0.6470588235294117,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5357142857142858,0.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.0463299218664025,0.1176470588235294,5
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5178571428571428,1.0,0.6666666666666666,1.0,0.0,0.0,0.042588312974579,0.2941176470588235,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,1.0,0.6666666666666666,1.0,0.0,0.0,0.0454495433036205,0.1176470588235294,4
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1607142857142857,1.0,1.0,0.5,0.0,0.3333333333333333,0.5033564432706064,0.4705882352941176,2
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4464285714285714,0.0,1.0,0.0,0.0,0.0,0.3394409596126334,0.2941176470588235,6
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6607142857142858,1.0,0.6666666666666666,0.0,0.0,1.0,0.2501375591504347,0.5588235294117647,2
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4821428571428571,1.0,1.0,1.0,0.0,0.0,0.4060195884230219,0.6470588235294117,4
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.125,0.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.5342797402883239,0.6470588235294117,3
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0178571428571428,0.0,0.6666666666666666,0.5,0.0,0.0,0.2434796962693958,0.1176470588235294,6
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4642857142857142,1.0,0.3333333333333333,1.0,0.0,0.0,0.0570595356003081,0.088235294117647,2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4285714285714285,1.0,0.6666666666666666,1.0,0.0,0.0,0.1246285902938263,0.2058823529411764,7
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2321428571428571,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,0.1372840321338175,0.25,7
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,1.0,0.0,0.0,0.0232199845933751,0.0294117647058823,6
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4107142857142857,0.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.1955540882579509,0.4705882352941176,5
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3214285714285714,1.0,0.3333333333333333,1.0,0.0,1.0,0.0601958842302189,0.2941176470588235,2
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5357142857142858,1.0,0.6666666666666666,1.0,0.0,0.0,0.0433586442170133,0.088235294117647,2
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4464285714285714,1.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.543468691537361,0.6470588235294117,2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,1.0,0.6666666666666666,1.0,1.0,0.0,0.07114559260482,0.0294117647058823,7
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0892857142857143,0.0,0.3333333333333333,0.5,0.0,0.0,0.2509629140530428,0.3823529411764705,6
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,1.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0262462859029382,0.1176470588235294,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0892857142857143,0.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.0543083525916143,0.0588235294117647,3
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0535714285714286,1.0,0.3333333333333333,0.5,0.0,0.3333333333333333,0.0014306151645207,0.0735294117647058,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3749999999999999,1.0,0.0,0.0,0.0,0.3333333333333333,0.2823264003521514,0.6470588235294117,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1071428571428571,1.0,0.6666666666666666,1.0,0.3333333333333333,0.0,0.2894794761747551,0.2941176470588235,7
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.125,0.0,0.6666666666666666,1.0,0.0,1.0,0.1925277869483878,0.2941176470588235,3
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1071428571428571,1.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0239352921756355,0.1176470588235294,2
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1785714285714285,1.0,0.3333333333333333,1.0,0.0,1.0,0.0684494332563002,0.0,2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2142857142857142,1.0,0.6666666666666666,1.0,0.0,0.0,0.1373390557939914,0.4705882352941176,7
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3392857142857142,1.0,0.3333333333333333,1.0,0.0,0.0,0.0252008363596346,0.1176470588235294,7
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5178571428571428,0.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.2256520303730604,0.2941176470588235,3
